"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"American Wigeon"	-0.21688	0.0513	-0.25004	0.05832	0.2762	0.13667	-0.04291	0.08621	0.27622	0.59199	1.0	0.1495	0.5396	-0.15198	0.30318	0.12546	0.11953	0.5691	0.15625	0.19945	0.18074	0.02542	0.19031	-0.28927	-0.23238	-0.11602	-0.29441	0.12891	0.3013	0.32357	-0.35309	-0.0141	0.47625	0.2465	0.37338	0.21748	0.00323	-0.05767	0.16469	-0.05054	-0.07224	-0.34916	0.14933	-0.28618	0.43465	-0.34004	0.23007	0.05163	-0.33594	-0.31397	-0.33559	-0.35	0.24251	-0.34074	0.164	0.488	0.37102	0.06241	-0.32427	-0.19554	0.1197	-0.14033	-0.34588	0.47328	0.23501	-0.33239	-0.33848	-0.01663	-0.32427	0.45896	0.12463	-0.12302	-0.20825	0.28451	-0.27394	-0.32324	-0.32427	0.44939	0.55099	-0.33868	-0.20291	0.0086	-0.06955	-0.32735	0.07031	0.44193	0.52582	0.56118	0.05253	0.47127	-0.33442	0.26902	0.14881	-0.01211	-0.05103	0.38764	-0.34758	0.16987	0.32063	0.10417	0.48496	0.45994	0.07713	0.55801	-0.08458	0.48473	0.07515	-0.28512	-0.32578	0.39864	-0.22956	0.47812	0.4853	-0.03189	0.24212	-0.09976	-0.27189	0.47385	-0.34177	-0.03659	0.24699	0.37987	0.45154	0.52604	-0.00954	0.13924	-0.22956	-0.21313	0.34462	-0.35103	0.5777	-0.15158	0.06771	-0.3426	-0.34897	0.16798	-0.22853	0.47224	-0.32838	-0.24752	-0.05646	-0.35309	-0.29235	0.45966	-0.29414	-0.17085	0.37351	0.05799	-0.35103	0.31204	-0.31088	-0.32838	-0.34897	-0.22616	-0.35309	-0.35309	-0.33645	-0.25496	0.47677	-0.32883	-0.12844	-0.35103	0.16656	0.14852	-0.34916	0.60163	-0.02255	0.10713	-0.21927	0.41806	-0.27961	-0.28894	0.54641	-0.30443	0.50128	-0.25361	-0.0758	-0.24799	-0.03663	0.47361	-0.35309	0.14352	-0.1065	-0.10557	0.05474	0.05343	-0.24196	0.16199	0.01805	0.10014	-0.34691	-0.139	0.01545	0.41052	0.31678	0.07814	0.07323	0.2126	-0.26306	-0.11094	0.22609	0.41141	-0.04383	0.00778	-0.33388	0.47044	-0.02648
"American Black Duck"	-0.21798	-0.20117	-0.31439	0.01508	0.09067	-0.00729	-0.06418	0.06614	0.12718	0.11377	0.1495	1.0	0.33253	-0.25297	0.11584	0.26669	0.02898	-0.10722	0.34637	0.12527	0.12661	0.19852	0.27914	-0.30169	-0.25526	-0.09372	-0.32894	-0.01739	0.07234	0.21532	-0.34112	-0.00541	0.112	0.1491	0.06353	0.04999	0.82059	0.0491	0.41981	-0.02702	-0.1194	-0.33718	0.07523	-0.33345	-0.00173	-0.3217	-0.02287	-0.10077	-0.33473	-0.33828	-0.33635	-0.32727	-0.06866	-0.2734	0.29948	0.13219	0.13306	-0.12841	-0.26071	-0.28727	0.05417	0.04011	-0.33506	0.19172	0.26768	-0.25769	-0.32773	-0.15509	-0.33248	0.0941	0.04059	-0.3132	-0.22436	0.18141	-0.32741	-0.32978	-0.31399	0.06688	0.15135	-0.33345	-0.19994	-0.17646	-0.1859	-0.3379	0.04339	0.15568	0.18257	0.09699	0.13834	0.1848	-0.281	0.21352	0.24941	-0.02057	-0.19892	0.24831	-0.30602	0.17596	0.12532	0.05399	0.21956	0.21712	0.02546	0.23727	-0.1625	0.21869	-0.22649	-0.32436	-0.32274	0.17707	-0.33345	0.31278	0.35038	0.03183	0.15588	-0.06556	-0.2733	0.20138	-0.28442	0.05101	0.18686	0.16011	0.23126	0.30534	-0.06019	0.06598	-0.32063	-0.2498	-0.00067	-0.3406	0.46428	-0.24773	-0.00574	-0.3001	-0.34086	-0.07894	-0.33983	0.15423	-0.33358	-0.21445	-0.12381	-0.335	-0.31535	0.23063	-0.31718	-0.1557	0.13964	0.33725	-0.33828	0.09232	-0.32546	-0.33938	-0.34067	-0.30744	-0.34086	-0.34073	-0.28615	-0.315	0.32428	-0.3173	-0.03609	-0.3406	-0.02888	0.06785	-0.32735	0.28009	0.05176	0.06239	-0.33577	0.15211	-0.27272	-0.28992	0.23333	-0.31905	0.21316	-0.28596	-0.07782	-0.29584	0.01906	0.19063	-0.32218	0.15845	0.24829	0.0877	0.07088	0.07619	-0.29697	0.11977	0.13171	0.08078	-0.32868	-0.10097	0.15459	0.10594	0.34254	0.04326	0.11981	0.14298	-0.15544	-0.05822	0.15791	0.1898	0.03685	0.1037	-0.32018	0.33859	0.2627
"Mallard"	-0.29722	-0.12782	-0.53195	0.2698	0.61419	0.31963	0.08663	0.42289	0.41593	0.66674	0.5396	0.33253	1.0	-0.41876	0.54821	0.19582	0.40206	-0.04809	0.22574	0.35651	0.39757	-0.01262	0.25139	-0.56724	-0.46025	-0.20989	-0.53939	0.11737	0.49776	0.62776	-0.67824	-0.00141	0.54906	0.57296	0.49835	0.30342	0.09195	-0.03015	0.35965	-0.03823	-0.07813	-0.68116	0.45481	-0.64235	0.35136	-0.65379	0.27843	0.02895	-0.59411	-0.66055	-0.65993	-0.6653	0.38504	-0.64244	0.31367	0.67956	0.64947	0.01191	-0.67541	-0.47229	0.43044	-0.2877	-0.66699	0.81594	0.50907	-0.66447	-0.64732	-0.06866	-0.65804	0.48551	0.32704	-0.53664	-0.14991	0.46011	-0.64866	-0.63518	-0.65617	0.52112	0.70135	-0.61375	-0.38504	-0.17664	-0.26488	-0.62009	0.18369	0.82217	0.84231	0.64919	0.17028	0.78838	-0.58255	0.52348	0.18516	-0.04478	-0.15409	0.80864	-0.63649	0.33452	0.66459	0.38858	0.85345	0.8486	0.3543	0.50341	-0.0347	0.76	-0.13503	-0.52364	-0.59313	0.67308	-0.64399	0.83956	0.80817	0.00083	0.41617	-0.15852	-0.58836	0.84305	-0.676	0.01452	0.58968	0.61272	0.8319	0.84166	0.08821	0.19243	-0.66176	-0.53414	0.34966	-0.68753	0.67315	-0.25141	0.25955	-0.65125	-0.65409	0.33142	-0.66591	0.64734	-0.63831	-0.37303	-0.09866	-0.66791	-0.60103	0.84873	-0.55709	-0.30613	0.70436	0.1924	-0.66458	0.26728	-0.65754	-0.6672	-0.66176	-0.55409	-0.68703	-0.67776	-0.53996	-0.58016	0.75785	-0.5544	-0.26901	-0.68753	0.36805	0.53768	-0.67979	0.70611	-0.0714	0.29219	-0.60285	0.76348	-0.57242	-0.52869	0.78734	-0.56902	0.78937	-0.55983	-0.24364	-0.51857	-0.01174	0.82709	-0.68568	0.31506	-0.16471	-0.16942	0.02583	0.21386	-0.53251	0.45539	0.01917	0.40841	-0.64507	-0.23523	0.05055	0.67348	0.48769	0.15531	0.12449	0.16913	-0.58766	-0.17966	0.55625	0.80855	-0.00936	0.07717	-0.64287	0.83145	-0.00137
"Blue-winged Teal"	0.4281	0.33149	0.65469	-0.14847	-0.32262	-0.01559	0.01928	-0.2742	-0.05741	-0.29967	-0.15198	-0.25297	-0.41876	1.0	-0.27903	0.05385	-0.20161	0.3219	-0.22565	-0.23481	-0.30986	0.05727	-0.2569	0.76572	0.5412	0.42366	0.70321	0.07907	-0.29348	-0.39505	0.73446	-0.06759	-0.26764	-0.35616	-0.19898	-0.16316	-0.08199	-0.18086	-0.4201	0.15928	0.35514	0.71751	-0.27533	0.71884	-0.0989	0.66485	0.02079	0.13124	0.67122	0.73446	0.73446	0.73446	0.05739	0.70321	-0.20614	-0.26856	-0.28281	0.26192	0.71884	0.6498	-0.24173	0.32545	0.73446	-0.40221	-0.35034	0.71751	0.71751	0.33657	0.71884	-0.27631	-0.20933	0.66485	0.37014	-0.15694	0.70208	0.70321	0.73446	-0.29733	-0.36694	0.67196	0.51448	0.4101	0.50375	0.70321	-0.13358	-0.37916	-0.38209	-0.28427	0.01681	-0.36568	0.67122	-0.2323	-0.13288	0.14704	0.42502	-0.34614	0.6501	-0.10894	-0.34923	-0.09093	-0.43768	-0.46517	-0.20155	-0.10157	0.19963	-0.36301	0.49263	0.64036	0.68665	-0.33103	0.75009	-0.47183	-0.44571	-0.15432	-0.31156	0.09054	0.68034	-0.42717	0.70321	-0.18605	-0.36647	-0.36548	-0.45583	-0.48432	0.08834	0.1177	0.75009	0.63498	0.05673	0.73446	-0.39078	0.45878	0.02558	0.69545	0.71884	0.075	0.76572	-0.32637	0.70321	0.5752	0.32866	0.73446	0.68758	-0.4629	0.63998	0.2441	-0.36246	-0.16313	0.73446	-0.14666	0.71884	0.73446	0.73446	0.68665	0.73446	0.73446	0.68665	0.71057	-0.43003	0.65579	0.63083	0.73446	-0.10993	-0.29349	0.71751	-0.33941	0.02038	-0.04546	0.75009	-0.36698	0.62488	0.6055	-0.40061	0.70208	-0.38902	0.67122	0.57916	0.63998	-0.21321	-0.42112	0.73446	-0.2636	0.09101	0.07986	-0.05231	-0.16209	0.62488	-0.15176	-0.08259	-0.22406	0.71884	0.18221	-0.10186	-0.34343	-0.37824	0.03842	-0.12821	-0.18104	0.61274	0.09826	-0.2609	-0.41332	-0.09544	-0.12394	0.66941	-0.51737	-0.04033
"Northern Shoveler"	-0.17122	0.09446	-0.27091	0.7359	0.79475	0.28688	0.38881	0.54834	0.50881	0.44656	0.30318	0.11584	0.54821	-0.27903	1.0	0.25165	0.68634	-0.04238	0.17282	0.5022	0.4699	0.00486	0.31706	-0.41819	-0.13831	0.27164	-0.35316	0.45775	0.7201	0.69834	-0.42093	-0.0107	0.72843	0.5249	0.3075	0.31517	0.01055	-0.06061	0.05477	-0.14481	-0.24384	-0.42578	0.88953	-0.3886	0.65555	-0.41238	0.39799	0.39993	-0.21048	-0.40914	-0.42343	-0.42224	0.47955	-0.41213	0.23424	0.57637	0.77847	-0.10283	-0.43123	-0.36292	0.67027	-0.21699	-0.4298	0.71858	0.25637	-0.42578	-0.42374	-0.03681	-0.42668	0.67552	0.48333	-0.35292	0.09025	-0.02465	-0.42159	-0.39897	-0.34492	0.5285	0.59383	-0.3506	0.03309	0.10381	-0.04685	-0.33531	0.08906	0.47589	0.61667	0.30954	-0.08561	0.53628	-0.41068	0.69505	-0.05674	-0.11928	0.15283	0.76024	-0.41739	0.01096	0.78255	0.32214	0.71991	0.73819	0.6539	0.11544	0.18968	0.3616	0.09809	-0.32385	-0.29319	0.45196	-0.40271	0.50996	0.45347	-0.02318	0.39196	-0.11396	-0.24771	0.74317	-0.43129	-0.02595	0.72222	0.40927	0.73511	0.64143	0.53775	0.01369	-0.40933	-0.22072	0.55234	-0.43117	0.31845	-0.18392	0.65795	-0.4172	-0.36445	0.38752	-0.40926	0.69876	-0.41138	-0.07056	-0.19743	-0.42455	-0.38667	0.58491	-0.31421	-0.2059	0.63543	0.04156	-0.42474	0.16161	-0.3936	-0.42512	-0.42905	-0.39496	-0.43117	-0.38879	-0.29103	-0.39806	0.37171	-0.32893	-0.19002	-0.43117	0.52856	0.71483	-0.42578	0.17506	-0.19784	0.44203	-0.40134	0.5874	-0.40686	-0.19187	0.50961	-0.3048	0.55306	-0.26579	-0.17031	-0.3902	-0.02528	0.75357	-0.43117	0.09669	-0.11853	-0.1493	-0.06442	0.08233	-0.35615	0.14296	-0.02063	0.40333	-0.42324	-0.16239	-0.04691	0.7337	0.10391	0.02545	0.06641	0.02781	-0.38834	-0.12656	0.5363	0.72364	-0.03937	-0.01504	-0.40602	0.49979	-0.02592
"Northern Pintail"	0.09432	0.16229	0.07563	0.12584	0.2959	-0.07681	0.1028	0.25573	0.25275	0.183	0.12546	0.26669	0.19582	0.05385	0.25165	1.0	0.3314	-0.01051	0.19814	0.26749	0.19101	0.12971	0.27838	0.04284	0.11173	0.17008	0.02142	0.33059	0.31139	0.27685	0.04284	-0.05739	0.17386	0.13271	0.14491	0.16985	0.24233	-0.0967	0.06631	0.16487	0.05979	0.03702	0.23181	0.0964	0.27002	0.01536	0.21136	0.31356	0.18508	0.04284	0.04284	0.07498	0.10959	0.07498	0.17855	0.13572	0.20227	0.12987	0.07498	0.01012	0.17884	0.0	0.06427	0.19367	0.06754	0.06875	0.06875	0.09228	0.08569	0.27598	0.28934	0.0256	-0.03743	0.11618	0.04759	0.06427	0.08569	0.14675	0.19255	0.0	0.30684	0.2385	0.10879	0.07498	0.08153	0.14259	0.12641	0.01623	0.04445	0.1701	0.0899	0.30579	0.19391	0.15118	0.20204	0.23908	0.03109	0.13373	0.22098	0.07587	0.18068	0.19424	0.18744	0.04038	0.12439	0.12577	0.22659	0.13749	0.14807	0.15923	0.03213	0.17264	0.14237	-0.11635	-0.01951	-0.00987	0.10363	0.17733	0.04284	-0.13841	0.25314	0.22526	0.20346	0.18131	0.29308	-0.00672	0.03213	0.09326	0.23608	0.04284	0.11148	0.05896	0.09423	0.03109	0.11782	0.11188	0.04284	0.10288	0.08569	0.19969	0.06626	0.04284	0.03213	0.08579	0.00504	-0.01569	0.05368	0.03353	0.04284	0.07362	0.10711	0.06427	0.07498	0.05817	0.04284	0.04284	0.22739	0.06218	0.13186	0.04759	0.1474	0.04284	0.14827	0.15524	0.03702	0.09249	0.01397	0.29724	0.03213	0.12287	0.05223	0.05061	0.12926	0.06875	0.12028	0.0899	0.17759	0.05677	-0.17205	0.1786	0.04284	-0.06608	0.26785	-0.08871	-0.04712	0.04501	0.07313	0.08954	-0.07564	0.09662	0.05355	-0.04834	0.04742	0.17527	0.05556	0.10822	-0.03873	0.08288	0.03379	-0.06735	0.14393	0.16352	-0.0837	-0.03312	0.02521	0.19208	-0.05497
"Green-winged Teal"	0.09038	0.32856	0.02572	0.55481	0.72094	0.10101	0.50037	0.62632	0.28845	0.40073	0.11953	0.02898	0.40206	-0.20161	0.68634	0.3314	1.0	-0.11563	0.24907	0.70753	0.61388	0.07588	0.3122	-0.22248	0.17915	0.35525	-0.121	0.33673	0.81721	0.71387	-0.20297	-0.02645	0.52744	0.35217	0.39001	0.19837	0.00703	-0.03192	-0.00417	-0.12098	-0.07781	-0.2139	0.76678	-0.17565	0.56075	-0.21458	0.39463	0.41304	0.01734	-0.21468	-0.21468	-0.21468	0.43315	-0.19907	0.32647	0.32403	0.56938	-0.09883	-0.19907	-0.19919	0.60715	-0.14041	-0.19907	0.49786	0.16642	-0.19656	-0.19078	-0.03363	-0.21078	0.46769	0.76775	-0.0877	0.11973	-0.02587	-0.19463	-0.17565	-0.17955	0.53988	0.47248	-0.14832	0.15354	0.26229	0.06205	-0.06636	0.20211	0.29714	0.38989	0.04409	0.0462	0.35495	-0.21776	0.55914	-0.03694	-0.0787	0.24143	0.57229	-0.21525	0.00812	0.65676	0.19947	0.53718	0.58444	0.5854	-0.03552	0.41023	0.17218	0.28172	-0.04432	-0.01927	0.26449	-0.21078	0.33575	0.23435	-0.00183	0.19462	-0.06784	-0.13217	0.5149	-0.21078	-0.01383	0.63618	0.22032	0.56339	0.39469	0.57549	-0.09432	-0.21858	-0.1435	0.37449	-0.21468	0.15818	0.08236	0.3997	-0.18126	-0.18345	0.24353	-0.21468	0.44817	-0.22248	0.09143	-0.16579	-0.20687	-0.19126	0.36831	-0.20395	-0.12194	0.57136	-0.00738	-0.21468	0.03005	-0.16784	-0.21468	-0.16784	-0.18307	-0.21468	-0.17955	-0.12333	-0.2228	0.19214	-0.17922	-0.08595	-0.21468	0.42959	0.69158	-0.2139	-0.03261	-0.15372	0.47608	-0.18345	0.35876	-0.20938	-0.10329	0.26558	-0.14068	0.31381	-0.11562	0.02474	-0.13729	-0.00714	0.52874	-0.21468	0.02467	-0.10162	-0.12037	-0.06047	0.0192	-0.1085	0.04002	-0.03815	0.22416	-0.19516	-0.10424	-0.05137	0.5136	-0.01744	0.02722	0.01443	-0.00922	-0.20582	-0.0508	0.32943	0.51013	0.01122	-0.02435	-0.20763	0.32467	-0.03369
"Green-winged Teal (American)"	0.11374	0.30939	0.19891	-0.08983	-0.0556	-0.00711	-0.02851	-0.12595	0.02085	0.12371	0.5691	-0.10722	-0.04809	0.3219	-0.04238	-0.01051	-0.11563	1.0	-0.10006	-0.05967	-0.09499	-0.00534	-0.09134	0.25487	0.17071	0.08832	0.21462	0.0	0.00688	-0.14407	0.24145	-0.03078	0.10767	-0.16855	0.04507	-0.05073	-0.03618	-0.09108	-0.17672	0.00977	0.07755	0.2351	-0.127	0.25487	0.15352	0.21481	0.09369	0.08208	0.21524	0.24145	0.24145	0.24145	0.13372	0.22804	-0.12542	0.15629	0.01026	0.19374	0.23475	0.18382	-0.11689	0.18032	0.24145	0.00165	-0.10875	0.2351	0.2351	0.21187	0.24816	0.0604	-0.06426	0.44566	0.09115	-0.07814	0.22848	0.22804	0.24145	0.13319	0.10099	0.21462	0.15772	0.26136	0.26952	0.22804	-0.0582	-0.03729	-0.07428	0.15844	-0.06701	-0.07772	0.20199	-0.11557	-0.03863	0.02254	0.21478	-0.10971	0.19467	-0.08444	-0.07937	-0.06787	-0.05166	-0.08753	-0.13476	0.31474	0.02726	0.02341	0.38671	0.20199	0.22186	-0.00499	0.40913	-0.1498	-0.00198	-0.07565	-0.0922	0.01943	0.22062	-0.03679	0.22804	-0.09076	-0.14173	-0.01638	-0.09161	-0.06002	-0.01062	0.11156	0.40913	0.20115	0.23653	0.24145	0.07571	0.10461	-0.0988	0.22711	0.23475	0.03408	0.41584	0.14584	0.24145	0.15069	0.06915	0.24145	0.20792	-0.11233	0.20522	0.06875	-0.02905	-0.09009	0.26828	0.21112	0.23475	0.24145	0.24145	0.19537	0.24145	0.24145	0.19537	0.20764	-0.12107	0.20861	0.14768	0.24145	-0.08371	-0.17305	0.2351	0.09079	-0.01224	0.07355	0.40913	-0.01235	0.19624	0.20283	-0.06873	0.20199	-0.04632	0.21524	0.37286	0.1842	-0.09566	-0.05029	0.24145	-0.10473	0.02298	0.013	-0.04041	-0.02225	0.19624	-0.12979	-0.0389	-0.12137	0.23475	0.05045	-0.04207	0.03336	-0.064	-0.05847	-0.02606	-0.01345	0.19648	0.0206	-0.11899	-0.07807	-0.05723	-0.05752	0.21785	-0.14036	-0.02169
"Canvasback"	-0.02609	-0.07627	-0.23339	0.12245	0.24953	0.02608	0.08163	0.26622	0.03646	0.10048	0.15625	0.34637	0.22574	-0.22565	0.17282	0.19814	0.24907	-0.10006	1.0	0.40228	0.40094	0.74837	0.55386	-0.26769	-0.15375	0.12543	-0.25425	0.08578	0.27661	0.4077	-0.26629	0.00156	0.2322	0.20045	0.19053	0.16967	0.01533	-0.02697	0.24248	-0.1083	-0.17412	-0.26473	0.21575	-0.26023	0.07779	-0.2428	0.0808	0.09746	-0.16598	-0.26622	-0.26755	-0.2674	0.01484	-0.11178	0.4667	0.16397	0.22839	-0.1549	-0.06222	-0.24545	0.20945	0.14654	-0.24797	0.24237	0.17677	-0.03665	-0.23497	-0.12052	-0.26681	0.24757	0.22239	-0.21057	-0.15346	0.07336	-0.26436	-0.24465	-0.26385	0.15172	0.18989	-0.25122	-0.09376	-0.09653	-0.16405	-0.24576	0.13094	0.13336	0.1527	0.044	0.03193	0.19951	-0.23771	0.24888	0.2317	-0.00472	-0.06532	0.2708	-0.25913	0.13587	0.23813	0.0028	0.23291	0.2732	0.18007	0.03258	0.02339	0.15756	-0.03391	-0.20908	-0.21149	0.25164	-0.26688	0.27128	0.18735	-0.00822	0.10407	-0.06281	-0.25106	0.22963	-0.10661	-0.01191	0.30359	0.15764	0.2334	0.27476	0.07674	0.08852	-0.25226	-0.2304	0.09139	-0.26792	0.48394	-0.05597	0.10566	-0.25942	-0.23062	0.06149	-0.26718	0.14875	-0.26201	-0.1258	-0.14766	-0.26769	-0.2575	0.21772	-0.24851	-0.13113	0.15685	0.47076	-0.26792	0.0727	-0.23306	-0.26334	-0.2349	-0.23337	-0.26651	-0.26385	-0.18159	-0.24434	0.27987	-0.25682	-0.13627	-0.26792	0.06486	0.18937	-0.26473	0.12395	0.09306	0.11265	-0.26666	0.13927	-0.15815	-0.2377	0.20864	-0.22837	0.18128	-0.25754	-0.18912	-0.22063	-0.0021	0.23015	-0.25307	0.12219	-0.02754	-0.04888	0.33382	0.04017	-0.22878	0.05964	0.18057	0.07433	-0.24768	-0.10127	0.25794	0.18406	0.17006	0.04653	0.07845	0.05927	-0.21879	-0.07825	0.11544	0.21274	-0.02366	0.04344	-0.24883	0.24207	-0.00227
"Redhead"	-0.01341	0.17978	-0.17545	0.2889	0.58263	0.04233	0.71176	0.50838	0.24811	0.17868	0.19945	0.12527	0.35651	-0.23481	0.5022	0.26749	0.70753	-0.05967	0.40228	1.0	0.63301	0.21302	0.34739	-0.28917	0.07926	0.21388	-0.27024	0.21633	0.76421	0.80517	-0.28329	0.01428	0.40847	0.36542	0.41298	0.25303	0.06026	-0.04206	0.06873	-0.10985	-0.15772	-0.28456	0.67576	-0.25784	0.21103	-0.26429	0.17686	0.11716	-0.10313	-0.28134	-0.28786	-0.28395	0.34009	-0.24217	0.51739	0.32893	0.5058	-0.09474	-0.23695	-0.25755	0.6357	-0.11469	-0.28525	0.4634	0.27308	-0.22752	-0.2807	-0.0881	-0.28199	0.28251	0.8321	-0.25462	-0.03878	-0.04169	-0.27941	-0.27416	-0.26436	0.36291	0.43434	-0.25523	0.15434	0.17961	0.02277	-0.12924	0.22714	0.21682	0.33899	0.08984	-0.07033	0.30864	-0.27683	0.58045	0.01826	-0.08533	0.18326	0.46229	-0.2766	0.0614	0.60003	0.08719	0.49356	0.53415	0.45996	0.00076	0.30588	0.19368	0.20442	-0.11054	-0.11892	0.25763	-0.27742	0.33761	0.22558	-0.01355	0.32105	-0.05604	-0.23177	0.44273	-0.24805	-0.00783	0.57478	0.21594	0.50098	0.38279	0.4102	-0.07067	-0.27089	-0.21408	0.23595	-0.28786	0.26577	0.01437	0.23231	-0.27913	-0.27024	0.10154	-0.27807	0.41179	-0.2846	-0.0259	-0.1572	-0.28656	-0.25849	0.31244	-0.25811	-0.14195	0.38565	0.11433	-0.28786	0.13569	-0.26567	-0.28199	-0.25979	-0.25943	-0.28329	-0.25131	-0.24621	-0.25892	0.25211	-0.27038	-0.07785	-0.28786	0.28766	0.56005	-0.28456	0.07984	-0.09415	0.37281	-0.27546	0.23646	-0.25593	-0.17859	0.28573	-0.24525	0.21887	-0.24654	0.02642	-0.26513	-0.00615	0.49434	-0.28003	0.04372	-0.06205	-0.08408	0.03858	0.0211	-0.25784	0.06348	0.05086	0.04816	-0.2846	-0.09894	0.05696	0.45972	0.06653	0.0253	0.03203	0.04235	-0.25006	-0.08905	0.14361	0.41909	-0.02876	-0.00597	-0.26118	0.35842	-0.02058
