"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"Short-eared Owl"	1.0364	1.0253	1.0364	1.2622	17.78246	1.3018	1.0676	4.72206	1.0255	3.08928	1.4669	4.0	13.20642	1.0253	2.8357	1.0615	1.063	1.0364	1.74529	1.4878	1.44141	1.0364	1.9385	1.0364	1.0364	1.0364	1.0364	1.0364	3.4646	6.11908	1.0364	1.0364	1.55591	3.15022	1.41421	1.2449	1.0364	1.2609	2.23607	1.0253	1.0253	1.0364	2.32071	1.0364	1.0428	1.0364	1.0421	1.0215	1.0364	1.0364	1.0364	1.0364	1.0253	1.0364	1.1429	1.0498	1.1523	1.0253	1.0364	1.0253	1.271	1.0737	1.0364	1.6616	1.0947	1.0364	1.0364	1.0253	1.0364	3.0	2.8556	1.0364	1.0364	1.2857	1.0364	1.0364	1.0364	3.91076	4.14048	1.0364	1.0364	1.0364	1.0253	1.0364	1.42159	5.61526	4.34899	1.61621	1.0529	1.3407	1.02	1.1429	1.3061	0.0	1.02	1.0816	1.0364	1.1111	2.02799	1.0306	2.5317	1.5528	1.1449	1.0623	1.0364	1.1558	1.0253	1.0364	1.0364	1.067	1.0364	3.0	8.09229	2.23607	1.44335	1.0364	1.0364	5.88685	1.0364	2.23607	1.51374	1.45493	2.67838	1.6086	1.0364	1.0268	1.0364	1.0364	1.0364	1.0364	1.7846	1.0215	1.1351	1.0364	1.0364	1.02	1.0364	2.1892	1.0253	1.0364	1.0385	1.0364	1.0364	11.37273	1.0364	1.0253	2.09752	1.43222	1.0364	1.55683	1.0364	1.0364	1.0364	1.0253	1.0364	1.0364	1.0253	1.0253	5.88359	1.0364	1.0253	1.0364	1.0516	5.7732	1.0364	5.8837	1.0854	1.0282	1.0364	1.52224	1.0364	1.0364	1.5286	1.0253	1.2317	1.0364	1.0215	1.0364	2.0	4.37162	1.0364	3.17215	1.0364	1.0364	1.02	1.63	1.0364	1.8776	1.56397	1.66512	1.0364	1.0364	1.0215	4.53491	2.23607	1.0909	1.0364	1.41421	1.0364	1.0364	1.73792	4.59616	1.67826	1.1023	1.0364	11.04536	1.43222
"Northern Saw-whet Owl"	1.0204	1.0204	1.0204	1.2598	17.78246	1.1547	1.0204	4.43462	1.0444	3.08928	1.2429	4.0	13.39438	1.0204	3.00686	1.0615	1.0645	1.0169	1.74529	1.3176	1.147	1.0213	1.9385	1.0204	1.0204	1.0122	1.0204	1.0215	3.4646	6.11908	1.0204	1.0204	1.55591	3.40226	1.41421	1.41719	1.0204	1.2609	2.23607	1.0169	1.0204	1.0204	2.13577	1.0204	1.0204	1.0204	1.0421	1.0204	1.0204	1.0204	1.0204	1.0204	1.0287	1.0204	1.1429	1.0608	1.1256	1.0263	1.0204	1.0204	1.271	1.0435	1.0204	1.5776	1.0947	1.0204	1.0204	1.0206	1.0169	3.4096	2.8556	1.0204	1.0221	1.2857	1.0204	1.0204	1.0204	3.91076	3.52498	1.0204	1.0204	1.0204	1.0204	1.0204	1.1549	5.61526	5.09055	1.556	1.1027	1.4353	1.0204	1.1429	1.1739	1.0204	0.0	1.0753	1.0204	1.1111	1.97145	1.0442	2.2715	1.5058	1.1381	1.0614	1.0251	1.133	1.0204	1.0204	1.0204	1.067	1.0204	3.0	8.09229	2.23607	1.44335	1.0204	1.0204	5.62628	1.0204	2.23607	1.3205	1.44133	2.27443	1.6086	1.0323	1.026	1.0204	1.0204	1.0276	1.0204	1.7846	1.0204	1.0473	1.0204	1.0204	1.0387	1.0204	2.0	1.0169	1.0154	1.0385	1.0204	1.0204	11.58534	1.0204	1.0204	2.09752	1.42514	1.0204	1.42514	1.0204	1.0204	1.0204	1.0204	1.0204	1.0204	1.0204	1.0204	5.90217	1.0204	1.0204	1.0204	1.0516	5.47293	1.0204	5.8837	1.0571	1.021	1.0204	1.48439	1.0204	1.0154	1.5286	1.0204	1.148	1.0204	1.0204	1.0204	2.0	3.8093	1.0204	3.67691	1.0169	1.0169	1.086	1.63	1.0204	1.8776	1.56397	1.86826	1.0204	1.0204	1.0169	4.41212	2.11891	1.0909	1.0169	1.41421	1.0204	1.0204	1.76411	4.0	1.67826	1.1023	1.0204	11.53476	1.41421
"Belted Kingfisher"	1.087	1.087	1.087	1.087	17.16875	1.087	1.087	3.79762	1.087	2.17102	1.087	3.60234	12.68564	1.087	2.04899	1.087	1.0816	1.087	1.07707	1.0215	1.0306	1.087	1.51862	1.087	1.087	1.087	1.087	1.0816	2.4384	5.13119	1.087	1.0816	1.2222	3.04637	1.41421	1.0215	1.44725	1.0816	2.23607	1.087	1.0816	1.087	1.30592	1.087	1.087	1.0816	1.0667	1.087	1.087	1.087	1.087	1.087	1.0816	1.087	1.1429	1.087	1.0556	1.087	1.087	1.087	1.0816	1.0816	1.087	1.3714	1.0571	1.087	1.087	1.087	1.087	2.60009	2.0381	1.087	1.087	1.2857	1.087	1.087	1.087	3.34636	3.51598	1.087	1.087	1.087	1.087	1.087	1.42529	4.79306	4.21757	1.087	1.0753	1.3407	1.087	1.1429	1.1739	1.0816	1.087	0.0	1.0816	1.0522	1.2258	1.087	1.9429	1.4571	1.087	1.087	1.087	1.0286	1.087	1.087	1.087	1.087	1.087	2.80596	7.32113	2.23607	1.4176	1.0816	1.087	4.92251	1.087	2.23607	1.1978	1.41421	2.23607	1.3768	1.087	1.087	1.087	1.087	1.087	1.087	1.41421	1.087	1.087	1.0816	1.087	1.087	1.087	1.61433	1.087	1.087	1.0667	1.087	1.0816	10.71967	1.087	1.087	1.52684	1.45966	1.087	1.42514	1.087	1.087	1.087	1.087	1.0816	1.087	1.087	1.087	5.85578	1.087	1.087	1.087	1.087	4.82712	1.087	5.10115	1.087	1.087	1.087	1.087	1.087	1.087	1.5286	1.087	1.0106	1.087	1.087	1.087	2.0	3.45383	1.087	3.0	1.087	1.087	1.087	1.4295	1.087	1.087	1.29945	1.13701	1.087	1.087	1.087	3.7222	2.11891	1.0667	1.087	1.29233	1.087	1.0816	1.74169	4.0432	1.67826	1.087	1.0816	10.88314	1.45966
"kingfisher sp."	1.1429	1.1429	1.1429	1.2622	17.78246	1.3018	1.1429	4.72206	1.1429	3.08928	1.4669	4.0	13.39438	1.01016	3.00686	1.0615	1.0645	1.1429	1.74529	1.4878	1.44141	1.1429	1.9385	1.1429	1.1429	1.1429	1.1429	1.1429	3.4646	6.11908	1.1429	1.1429	1.55591	3.40226	1.1136	1.41719	1.1429	1.2609	2.23607	1.1429	1.0198	1.1429	2.32071	1.1429	1.1429	1.1429	1.0421	1.1429	1.1429	1.1429	1.1429	1.1429	1.1429	1.1429	1.1205	1.1429	1.1523	1.1429	1.1429	1.1429	1.271	1.0737	1.1429	1.6616	1.0947	1.1429	1.1429	1.1429	1.1429	3.4096	2.8556	1.1429	1.1429	1.0667	1.1429	1.1429	1.1429	3.91076	4.14048	1.1429	1.1429	1.1429	1.1429	1.1429	1.1549	5.61526	5.09055	1.6231	1.1027	1.4353	1.1429	1.0393	1.3061	1.1429	1.1429	1.1429	0.0	1.1111	2.02799	1.1429	2.5317	1.5528	1.1449	1.1429	1.1429	1.1558	1.1429	1.1429	1.1429	1.067	1.1429	3.0	8.09229	2.23607	1.44335	1.00003	1.1429	5.88685	1.1429	2.23607	1.51374	1.45493	2.67838	1.6086	1.1429	1.1429	1.1429	1.1429	1.1429	1.1429	1.7846	1.0	1.1429	1.0023	1.1429	1.1429	1.1429	2.1892	1.1429	1.1429	1.1429	1.1429	1.1429	11.58534	1.1429	1.1429	2.09752	1.42173	1.1429	1.55683	1.1429	1.1429	1.1429	1.1429	1.1429	1.1429	1.1429	1.1429	6.0	1.1429	1.1429	1.1429	1.1429	5.7732	1.1429	5.8837	1.1429	1.1429	1.1429	1.52224	1.1429	1.1429	1.5286	1.1429	1.2317	1.1429	1.1429	1.1429	2.0	4.37162	1.1429	3.67691	1.1429	1.0	1.1429	1.63	1.0	1.8776	1.56397	1.86826	1.1429	1.51862	1.1429	4.53491	2.23607	1.1429	1.1429	1.41421	1.1429	1.03903	2.27999	4.59616	1.67826	1.42137	1.1429	11.53476	1.1429
"Red-headed Woodpecker"	1.5306	1.5306	1.5306	1.5306	17.78246	1.5306	1.5306	4.43462	1.4348	3.08928	1.4669	3.62812	12.69058	1.5306	3.00686	1.4348	1.5306	1.4348	1.74529	1.3176	1.268	1.5306	1.4838	1.5306	1.5306	1.4348	1.5306	1.5306	3.4646	6.11908	1.5306	1.5306	1.55591	3.40226	1.41421	1.2065	1.5306	1.5306	1.8283	1.4348	1.5306	1.5306	2.13577	1.5306	1.5306	1.5306	1.1111	1.5306	1.5306	1.5306	1.5306	1.5306	1.5306	1.5306	1.1429	1.4348	1.1523	1.4348	1.5306	1.5306	1.5306	1.5306	1.5306	1.6616	1.0851	1.5306	1.5306	1.5306	1.4348	3.4096	2.8556	1.5306	1.5306	1.2857	1.5306	1.5306	1.5306	3.91076	3.52498	1.5306	1.5306	1.5306	1.5306	1.5306	1.5306	5.61526	4.31984	1.556	1.12611	1.1229	1.5306	1.1429	1.4348	1.5306	1.4348	1.0753	1.5306	0.0	1.97145	1.4348	2.38552	1.5058	1.5306	1.4348	1.5306	1.133	1.5306	1.5306	1.5306	1.4348	1.5306	2.80596	8.0	2.00016	1.42102	1.5306	1.5306	5.88685	1.5306	2.00016	1.224	1.43831	2.4847	1.442	1.5306	1.4348	1.5306	1.5306	1.5306	1.5306	1.44133	1.5306	1.5306	1.5306	1.5306	1.4348	1.5306	2.1892	1.4348	1.4348	1.09044	1.5306	1.5306	11.0	1.5306	1.5306	2.09752	1.50378	1.5306	1.50378	1.5306	1.5306	1.5306	1.5306	1.5306	1.5306	1.5306	1.5306	5.85578	1.5306	1.5306	1.5306	1.5306	5.47293	1.5306	5.77396	1.4348	1.5306	1.5306	1.4348	1.5306	1.4348	1.5286	1.5306	1.0903	1.5306	1.5306	1.5306	1.5306	4.01386	1.5306	3.17215	1.4348	1.4348	1.5306	1.2872	1.5306	1.4932	1.56397	1.46155	1.5306	1.5306	1.4348	4.40959	2.11891	1.1231	1.4348	1.46155	1.5306	1.5306	1.76411	4.59616	1.5306	1.4348	1.5306	10.87551	1.5306
"Red-bellied Woodpecker"	1.9392	1.9392	2.2751	1.6506	16.83088	2.2751	1.6506	2.72158	1.56636	2.03139	1.60078	3.57702	12.57201	2.2751	1.71437	1.9392	1.5785	2.2751	1.21229	1.32064	1.1444	1.9392	1.41421	2.2751	2.2197	1.6506	2.2751	1.9392	2.00281	4.54829	2.2751	2.2751	1.2222	2.78577	1.9392	1.2575	2.2751	2.2751	1.62376	2.2751	2.2751	2.2751	1.3505	2.2751	1.55821	2.2751	1.4149	1.9392	2.2751	2.2751	2.2751	2.2751	1.2681	2.2751	1.9392	1.254	1.1923	2.2751	2.2751	2.2751	1.1911	1.9135	2.2751	1.0	1.28162	2.2751	2.2751	2.2751	2.2751	2.78577	1.9087	2.2751	2.2197	2.2751	2.2751	1.9392	2.2751	2.91396	3.21455	2.2751	1.9392	2.2751	1.9392	2.2751	2.22592	4.67027	4.08984	1.2399	2.2751	1.187	1.9087	1.261	2.2751	1.9087	1.6506	1.2258	2.2751	1.9392	0.0	1.4397	1.125	1.0	1.4525	2.2751	1.6506	1.2645	1.9392	1.9392	1.9392	1.2575	2.2751	2.28254	7.01999	2.2751	1.1767	2.2751	2.2751	4.2965	2.2751	2.2751	1.1429	1.0919	1.475	1.0743	1.9392	2.2751	2.2751	2.2751	1.35187	2.2751	1.1835	2.2751	1.3505	2.2751	1.9135	1.3505	2.2751	1.8686	2.2751	1.9392	1.9392	2.2751	2.2751	10.57617	2.2197	2.2751	1.5623	1.7301	2.2751	1.8045	1.9392	2.2751	2.2751	2.2751	2.2751	2.2197	1.9135	2.2751	5.85578	1.9392	1.9392	2.2751	1.29913	4.12831	2.2751	5.12485	2.2751	1.35666	2.2751	1.1448	2.2751	2.2197	1.1659	1.896	1.2328	2.2751	1.9392	2.2751	2.2751	2.6194	2.2751	3.00015	2.2751	2.2751	2.2197	1.9392	2.2751	1.622	2.2751	1.9392	2.2751	2.2751	2.2751	3.33313	1.53351	1.9392	1.9392	1.53517	2.2751	2.2751	1.68268	3.46068	2.2751	2.2751	2.2751	10.76894	2.2751
"Yellow-bellied Sapsucker"	1.0481	1.0481	1.0481	1.1256	17.18242	1.059	1.0676	4.0401	1.026	3.08928	1.4669	3.63924	13.0384	1.0481	2.08663	1.0442	1.0481	1.0481	1.73302	1.4878	1.1739	1.0481	1.51862	1.0481	1.0481	1.0481	1.0481	1.0481	2.90203	5.86882	1.0481	1.0481	1.4426	3.15022	1.41421	1.41719	1.42514	1.2609	2.23607	1.0442	1.0442	1.0481	2.0094	1.0481	1.0428	1.0481	1.0421	1.0481	1.0481	1.0481	1.0481	1.0481	1.0408	1.0481	1.1429	1.0389	1.0885	1.0442	1.0481	1.0481	1.1256	1.0737	1.0481	1.5136	1.0568	1.0481	1.0481	1.0408	1.0481	3.4096	2.53424	1.0481	1.0481	1.2857	1.0442	1.0481	1.0481	3.35688	3.90126	1.0481	1.0481	1.0481	1.0481	1.0481	1.2623	5.61526	4.26013	1.4033	1.0529	1.4353	1.0481	1.1429	1.1739	1.0481	1.0481	1.0576	1.0481	1.1111	1.8045	0.0	2.1984	1.49231	1.0481	1.0623	1.0481	1.133	1.0481	1.0481	1.0481	1.0545	1.0481	3.0	7.32932	2.23607	1.42436	1.0481	1.0481	5.2079	1.0481	2.23607	1.2526	1.44133	2.27443	1.6086	1.0481	1.026	1.0481	1.0481	1.0408	1.0481	1.76353	1.0408	1.0481	1.0481	1.0481	1.0154	1.0481	2.0	1.0481	1.0442	1.0442	1.0481	1.0481	10.74238	1.0481	1.0481	2.0	1.42329	1.0481	1.1932	1.0481	1.0481	1.0481	1.0481	1.0481	1.0481	1.0481	1.0481	5.89284	1.0481	1.0481	1.0481	1.0408	4.85197	1.0481	5.10008	1.0854	1.0481	1.0481	1.48439	1.0481	1.0481	1.3243	1.0481	1.2317	1.0481	1.0481	1.0442	2.0	3.47279	1.0481	3.67691	1.0481	1.0442	1.086	1.1159	1.0481	1.4932	1.0481	1.5781	1.0481	1.0481	1.0442	4.2973	2.23607	1.0442	1.0481	1.30876	1.0481	1.0481	1.76411	4.05668	1.67826	1.1023	1.0481	11.31594	1.42322
"Downy Woodpecker"	2.7391	2.7391	2.7391	2.7391	16.71091	2.7391	2.7391	2.7391	2.7391	1.7391	2.7391	3.30172	12.03026	2.7391	2.7391	2.7391	2.6912	2.7391	1.7391	1.9545	1.9545	2.7391	1.6467	2.7391	2.7391	2.7391	2.7391	2.3052	1.9545	4.33599	2.7391	2.6912	1.6956	3.03424	2.2818	1.9545	2.7391	2.61223	1.89146	2.7391	2.5495	2.7391	2.7391	2.7391	2.7391	2.6912	2.1328	2.7391	2.7391	2.7391	2.7391	2.7391	2.2405	2.7391	2.2818	2.7391	1.9722	2.7391	2.7391	2.7391	2.2405	2.5326	2.7391	1.6956	1.6956	2.7391	2.7391	2.7391	2.7391	3.03424	2.7391	2.7391	2.7391	2.5495	2.7391	2.7391	2.7391	2.71033	3.13281	2.7391	2.7391	2.7391	2.7391	2.7391	2.7391	3.94031	3.3592	2.7391	2.6912	1.6956	2.7391	1.7391	2.7391	2.5402	2.7391	1.9545	2.6912	2.3052	1.7391	2.7391	0.0	1.3043	2.7391	2.7391	2.7391	2.15	2.7391	2.7391	2.7391	2.55888	2.7391	1.87189	6.48733	2.6912	1.98447	2.6912	2.7391	3.89699	2.7391	2.6912	1.9545	1.6521	1.15174	1.5217	2.7391	2.7391	2.7391	2.7391	2.7391	2.7391	1.5039	2.61687	2.7391	2.6912	2.7391	2.7391	2.7391	1.6855	2.7391	2.7391	2.3052	2.7391	2.6912	10.15869	2.7391	2.7391	1.85645	2.34895	2.7391	2.6912	2.7391	2.7391	2.7391	2.7391	2.6912	2.7391	2.7391	2.7391	5.01395	2.7391	2.7391	2.7391	2.7391	3.8473	2.7391	4.75318	2.7391	2.7391	2.7391	2.7391	2.7391	2.7391	1.6956	2.7391	1.98447	2.7391	2.7391	2.7391	2.6912	2.0477	2.7391	3.01953	2.7391	2.61455	2.7391	2.52164	2.6912	2.7391	2.7391	2.7391	2.7391	2.7391	2.7391	2.7391	1.65801	2.6912	2.7391	2.7391	2.7391	2.6912	1.9545	3.491	2.6912	2.7391	2.6912	10.32897	2.7391
"Hairy Woodpecker"	1.8571	1.8571	1.8571	1.8571	16.94682	1.8571	1.8571	3.40546	1.8571	1.94977	1.8571	3.56866	12.44372	1.5528	1.82438	1.5	1.4784	1.8571	1.31705	1.4769	1.2727	1.8571	1.0869	1.8571	1.8571	1.8571	1.8571	1.8571	2.15623	4.75074	1.8571	1.8571	1.26952	2.81777	1.4807	1.8571	1.8571	1.5528	1.61857	1.8571	1.5528	1.8571	1.8571	1.8571	1.8571	1.8571	1.4286	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.4807	1.8571	1.3	1.8571	1.8571	1.8571	1.8571	1.5528	1.8571	1.0	1.07541	1.8571	1.8571	1.8571	1.8571	2.48847	1.8571	1.8571	1.8571	1.5528	1.8571	1.8571	1.8571	3.10949	3.35084	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	4.59103	4.01754	1.8571	1.5528	1.28507	1.8571	1.08707	1.5528	1.8571	1.8571	1.8571	1.5528	1.4807	1.0	1.8571	1.1229	0.0	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.4769	1.8571	2.29225	7.06231	1.7	1.08071	1.5528	1.8571	4.62445	1.8571	2.05	1.8571	1.00818	1.2976	1.13275	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.23934	1.5213	1.8571	1.5528	1.8571	1.8571	1.8571	1.73801	1.8571	1.8571	1.8571	1.8571	1.8571	10.55732	1.8571	1.8571	1.73817	1.79779	1.8571	1.4784	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	5.60469	1.8571	1.8571	1.8571	1.8571	4.38962	1.8571	5.15752	1.8571	1.8571	1.8571	1.8571	1.8571	1.8571	1.0	1.8571	1.2872	1.8571	1.8571	1.8571	1.5528	3.06861	1.8571	3.00745	1.8571	1.5528	1.8571	1.5	1.5528	1.8571	1.8571	1.8571	1.8571	2.10922	1.8571	3.3174	1.25427	1.8571	1.8571	1.8571	1.8571	1.5528	1.45893	3.72513	1.5528	1.5528	1.8571	10.67764	1.8571
"Northern Flicker"	1.1381	1.1381	1.1449	1.0842	17.16111	1.0842	1.0842	3.77071	1.0444	3.08928	1.4669	4.0	13.39438	1.1449	2.06026	1.1381	1.0135	1.1449	1.74529	1.0667	1.0405	1.1381	1.9385	1.1449	1.1381	1.0842	1.125	1.1381	2.4252	5.11824	1.1449	1.1449	1.4426	3.16673	1.41421	1.41719	1.1449	1.2609	2.23607	1.1449	1.1449	1.1449	1.31426	1.1381	1.0428	1.1449	1.0421	1.1381	1.1449	1.1449	1.1449	1.1449	1.0181	1.1449	1.1429	1.0498	1.1086	1.1381	1.1449	1.1449	1.0724	1.1449	1.1449	1.552	1.0947	1.1449	1.1449	1.1008	1.1449	3.4096	2.0236	1.1449	1.0842	1.2857	1.1449	1.1449	1.1449	3.34053	3.51004	1.0842	1.1381	1.1008	1.1381	1.1381	1.2311	5.61526	5.09055	1.6231	1.1449	1.4353	1.125	1.1429	1.3061	1.1449	1.0842	1.0816	1.1449	1.1381	1.5606	1.0396	2.2715	1.49231	0.0	1.1449	1.0842	1.1558	1.1381	1.1449	1.1449	1.0413	1.1381	3.0	8.09229	2.23607	1.44335	1.1449	1.1449	5.30304	1.1449	2.23607	1.51374	1.45493	2.27443	1.6086	1.1381	1.1449	1.1449	1.1449	1.0842	1.1449	1.7846	1.1008	1.0842	1.1449	1.1449	1.0181	1.1449	2.0	1.1449	1.1381	1.1381	1.1449	1.1381	11.58534	1.1449	1.1449	2.0	1.42173	1.1449	1.55683	1.1449	1.1449	1.1449	1.1449	1.1449	1.1449	1.1449	1.1449	6.0	1.1381	1.1449	1.1449	1.0842	4.82712	1.1449	5.8837	1.1449	1.00729	1.1449	1.52224	1.1449	1.125	1.5286	1.1008	1.2317	1.1449	1.1449	1.1449	2.0	3.41203	1.1449	3.67691	1.1449	1.1449	1.1449	1.63	1.1449	1.8776	1.56397	1.86826	1.1449	1.1449	1.1449	4.41212	2.23607	1.1449	1.1449	1.41421	1.1449	1.1449	2.27999	4.02531	1.67826	1.42137	1.1449	11.53476	1.1449
"Northern Flicker (Yellow-shafted)"	1.0923	1.0923	1.0923	1.2622	17.78246	1.3018	1.0923	4.72206	1.0923	2.55806	1.1188	3.57702	12.67074	1.0923	3.00686	1.0372	1.0645	1.0923	1.74529	1.4878	1.44141	1.0612	1.51862	1.0923	1.0623	1.0623	1.0923	1.0612	3.4646	6.11908	1.0923	1.0923	1.55591	3.40226	1.41421	1.2065	1.48092	1.2609	2.23607	1.0923	1.0923	1.0923	2.32071	1.0923	1.0923	1.0923	1.0603	1.0923	1.0923	1.0923	1.0923	1.0923	1.0923	1.0623	1.1429	1.0608	1.1523	1.0923	1.0623	1.0923	1.271	1.0612	1.0923	1.6616	1.0851	1.0623	1.0923	1.0923	1.0923	2.6667	2.8556	1.0923	1.0923	1.2857	1.0923	1.0923	1.0923	3.91076	4.14048	1.0923	1.0923	1.0923	1.0923	1.0923	1.43652	5.34953	4.5599	1.556	1.0623	1.3407	1.0612	1.1429	1.1739	1.0612	1.0923	1.0753	1.0923	1.0897	2.02799	1.0623	2.5317	1.5528	1.1449	0.0	1.0923	1.086	1.0923	1.0923	1.0923	1.067	1.0923	3.0	8.0	2.23607	1.44335	1.0923	1.0923	5.88685	1.0623	2.23607	1.3205	1.43831	2.67838	1.6086	1.0923	1.0268	1.0923	1.0923	1.0923	1.0923	1.76353	1.0923	1.1351	1.0923	1.0923	1.0923	1.0923	2.1892	1.0923	1.0923	1.0923	1.0923	1.0923	10.71967	1.0923	1.0923	2.09752	1.43222	1.0923	1.3846	1.0923	1.0923	1.0923	1.0923	1.0923	1.0923	1.0923	1.0923	5.88359	1.0923	1.0612	1.0923	1.0923	5.7732	1.0923	5.8837	1.0854	1.0612	1.0923	1.327	1.0623	1.0923	1.5286	1.0923	1.2317	1.0923	1.0612	1.0923	2.0	4.37162	1.0923	3.67691	1.0623	1.0923	1.086	1.63	1.0923	1.67698	1.56397	1.70204	1.0923	1.0923	1.0623	4.53491	2.23607	1.0923	1.0614	1.1634	1.0923	1.0923	1.74537	4.59616	1.67826	1.0623	1.0923	10.88314	1.43222
